"media_open; media_play; media_end","2022/11/10 11:14:15:801; 2022/11/10 11:14:21:789; 2022/11/10 11:19:21:972"
"Multimedia File","v1.mp4"
"Lower Label","Negative Affect"
"Upper Label","Positive Affect"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,18.3041868421053
6,28.94335
7,28.94335
8,28.94335
9,28.94335
10,28.94335
11,28.94335
12,33.1345289473684
13,71.7901157894737
14,75.4977
15,75.4977
16,75.4977
17,75.4977
18,75.4977
19,75.4977
20,75.4977
21,75.4977
22,75.4977
23,75.4977
24,75.4977
25,75.4977
26,75.4977
27,75.8684605263158
28,87.8294552631579
29,90.1991
30,90.1991
31,90.1991
32,90.1991
33,90.1991
34,90.1991
35,90.1991
36,90.1991
37,90.1991
38,90.1991
39,90.1991
40,90.1991
41,90.1991
42,90.1991
43,90.1991
44,90.1991
45,90.1991
46,90.1991
47,90.1991
48,90.1991
49,90.1991
50,90.1991
51,90.1991
52,90.1991
53,90.1991
54,90.1991
55,90.1991
56,90.1991
57,90.1991
58,90.1991
59,87.8455842105263
60,65.2454289473684
61,57.4917289473684
62,57.42725
63,57.42725
64,57.42725
65,57.42725
66,57.42725
67,57.42725
68,57.42725
69,57.42725
70,57.42725
71,57.9592078947368
72,65.4872368421052
73,65.6968
74,65.6968
75,57.0081421052632
76,37.5674947368421
77,35.68145
78,27.8471894736842
79,26.7994
80,26.7994
81,29.3141052631579
82,45.28895
83,53.13935
84,53.13935
85,53.13935
86,49.4640083333333
87,27.243485
88,11.1469289473684
89,-5.1342
90,-12.7106
91,-12.7106
92,-5.24704473684211
93,19.0295789473684
94,46.7993875
95,51.91425
96,51.91425
97,51.91425
98,51.91425
99,51.91425
100,51.91425
101,51.91425
102,51.91425
103,20.7060552631579
104,-20.826965
105,-24.0429
106,-24.5748447368421
107,-18.7555421052632
108,15.2458666666667
109,31.0719825
110,32.6187
111,32.6187
112,32.6187
113,32.6187
114,32.6187
115,33.0216921052631
116,35.0689
117,35.0689
118,35.0689
119,35.0689
120,35.0689
121,35.0689
122,35.0689
123,35.0689
124,35.0689
125,35.0689
126,35.0689
127,35.0689
128,35.0689
129,35.0689
130,35.0689
131,35.0689
132,35.0689
133,35.0689
134,35.0689
135,45.2952111111111
136,64.8585473684211
137,66.9219
138,66.9219
139,66.9219
140,66.9219
141,66.9219
142,66.9219
143,66.9219
144,66.9219
145,66.9219
146,66.9219
147,66.9219
148,75.5944184210526
149,82.5421
150,82.5421
151,82.5421
152,82.5421
153,82.5421
154,82.5421
155,82.5421
156,82.5421
157,82.5421
158,82.5421
159,82.5421
160,79.4148368421053
161,46.6752605263158
162,32.5864263157895
163,32.3124
164,32.3124
165,32.3124
166,32.3124
167,32.3124
168,36.6164236842105
169,58.6201368421053
170,66.9219
171,66.9219
172,66.9219
173,66.9219
174,66.9219
175,66.9219
176,66.9219
177,66.9219
178,66.9219
179,66.9219
180,66.9219
181,66.9219
182,66.9219
183,66.9219
184,66.9219
185,66.9219
186,66.9219
187,66.9219
188,66.9219
189,66.9219
190,66.9219
191,66.9219
192,66.9219
193,66.9219
194,66.9219
195,66.9219
196,66.9219
197,80.7895166666667
198,89.5865
199,89.3285842105263
200,86.2658078947368
201,55.5734631578948
202,36.3262605263158
203,32.11895
204,23.5109131578947
205,2.95799736842105
206,1.99079999999999
207,1.99079999999999
208,1.99079999999999
209,1.99079999999999
210,1.99079999999999
211,1.99079999999999
212,1.99079999999999
213,1.99079999999999
214,1.99079999999999
215,1.99079999999999
216,1.99079999999999
217,1.99079999999999
218,1.99079999999999
219,3.00152
220,12.5914416666667
221,13.3231
222,13.3231
223,13.3231
224,13.3231
225,13.3231
226,13.3231
227,13.3231
228,13.3231
229,7.1652947368421
230,-23.4625631578947
231,-35.745952631579
232,-38.1317
233,-38.1317
234,-38.1317
235,-38.1317
236,-43.2900868421053
237,-48.6257921052632
238,-48.85145
239,-48.85145
240,-48.3356157894737
241,-45.0149131578947
242,-34.8754763157895
243,-10.6149736842105
244,16.4503736842105
245,16.99845
246,16.99845
247,24.8426
248,33.0055631578947
249,33.23125
250,33.23125
251,33.23125
252,33.23125
253,33.23125
254,30.7004157894737
255,6.73813333333333
256,-1.8134947368421
257,-1.99079999999999
258,-1.99079999999999
259,-1.99079999999999
260,-1.99079999999999
261,-1.99079999999999
262,-1.99079999999999
263,-1.99079999999999
264,-1.99079999999999
265,-1.99079999999999
266,-2.9902394736842
267,-44.1122052631579
268,-54.0582
269,-54.0582
270,-54.0582
271,-53.41502
272,-51.6240710526316
273,-51.60795
274,-51.60795
275,-51.60795
276,-51.60795
277,-51.60795
278,-36.9549552631579
279,-26.2190736842105
280,-24.65545
281,-24.65545
282,-24.65545
283,-24.65545
284,-24.65545
285,-24.65545
286,-24.65545
287,-24.65545
288,-24.65545
289,-24.65545
290,-24.65545
291,-24.65545
292,-24.65545
293,-20.4320236842105
294,7.35874210526316
295,21.378255
296,21.59265
297,21.59265
298,21.59265
299,21.59265
300,21.59265
