,rule,type,coef,support,importance
436,F0tiltavg <= 1.8522211909294128,rule,-0.014102115631395788,0.9767441860465116,0.0021253989466521028
312,F0min > -0.5588840842247009,rule,-0.02743453396624085,0.9767441860465116,0.004134793042252792
252,F0skew > -1.6532343626022339,rule,-0.0797029468927672,0.9651162790697675,0.01462431730321927
1812,F0min <= 2.4920812845230103,rule,0.006740012800396922,0.9651162790697675,0.001236693116922993
1116,F0max <= 1.6045615077018738,rule,-0.010793965232825251,0.9651162790697675,0.001980533702688957
1255,F0kurt > -0.9507274627685547,rule,-0.016954666002723308,0.9651162790697675,0.0031109315911182537
547,F0max <= 1.5085252523422241,rule,-0.031006715933657017,0.9534883720930233,0.0065297152243741
54,F0skew > -1.312129557132721,rule,-0.018333576664748427,0.9534883720930233,0.00386087436415967
1526,avgdurpause <= 1.1379532217979431,rule,-0.12571473993907734,0.9534883720930233,0.026474311341607694
1078,avgdurpause <= 0.7463469505310059,rule,0.017486298118752533,0.9418604651162791,0.004091918155990885
1296,F0max <= 1.4737319946289062,rule,-0.003602483698369538,0.9418604651162791,0.000843006813215142
1686,F0max <= 1.472706139087677,rule,0.04723347256068156,0.9418604651162791,0.01105296859455227
1187,avgdurunvoiced <= 1.2273679971694946 & F0min <= 1.9177332520484924,rule,-0.0007463506923110624,0.9302325581395349,0.0001901363302271472
821,skwdurunvoiced <= 1.4961413145065308,rule,-0.03591704668398278,0.9302325581395349,0.009150035659434185
1726,F0min > -0.555726170539856 & F0std <= 1.7034960389137268,rule,-0.01912217400513095,0.9302325581395349,0.004871463279604246
1069,F0max <= 1.4088633060455322,rule,-0.06002212143459357,0.9186046511627907,0.016412527076178803
1301,F0min > -0.5279386937618256,rule,0.03253225816735992,0.9186046511627907,0.008895663053210594
1808,F0std <= 1.3336530327796936,rule,0.05380935241351662,0.9186046511627907,0.01471369942165172
1386,skwdurunvoiced <= 1.7479929327964783,rule,0.01223863744259422,0.9186046511627907,0.0033465489656342644
1782,skwdurunvoiced <= 1.5294157266616821,rule,0.005585436047312556,0.9186046511627907,0.0015272889089512928
639,F0tiltavg > -1.1137756705284119,rule,0.003470428195019651,0.9069767441860465,0.0010080380061154924
285,F0max <= 1.577289640903473 & F0tiltavg <= 1.2295284271240234,rule,-0.027919147433043613,0.9069767441860465,0.008109535806341729
527,F0kurt > -0.890688568353653,rule,0.02996082956839992,0.9069767441860465,0.008702573055116887
1073,skwdurunvoiced <= 1.4203474521636963,rule,0.01643445033483157,0.9069767441860465,0.004773632997479118
30,F0skew > -1.1916536688804626,rule,-0.001309898178010782,0.8953488372093024,0.000400964297551899
