,rule,type,coef,support,importance
1419,kurtosisdurvoiced > -1.028607726097107,rule,0.0025479919516563972,0.9634146341463414,0.0004783638719567945
643,skwdurvoiced <= 2.764559745788574 & maxdurvoiced <= 2.0089606046676636,rule,-0.019353016909298252,0.9634146341463414,0.0036333647352217624
1070,mindurvoiced <= 1.6034852862358093,rule,-0.03065582643626602,0.9634146341463414,0.005755371331747926
335,mindurvoiced <= 1.4625875353813171,rule,-0.007434568633206301,0.9634146341463414,0.0013957771865790777
1221,avgdurunvoiced > -1.6562705636024475,rule,-0.2271085532331812,0.9512195121951219,0.048921181289101105
744,avgdurunvoiced > -2.44254469871521,rule,-0.1648661357351565,0.9390243902439024,0.039450087525158294
823,mindurvoiced <= 1.0398942232131958,rule,-0.052119486673993805,0.926829268292683,0.013572776528632558
925,maxdurvoiced <= 2.49018657207489 & mindurvoiced <= 1.4625875353813171,rule,-0.0023121534432307984,0.926829268292683,0.000602123005953143
41,stddurvoiced <= 2.473719596862793 & avgdurunvoiced <= 1.4078862071037292,rule,0.029667420559418147,0.9146341463414634,0.008289829291928218
1453,avgdurunvoiced > -2.326916217803955,rule,-0.0030769764730348183,0.9146341463414634,0.000859785219468311
1496,stddurvoiced <= 2.473719596862793 & kurtosisdurvoiced > -0.9703950881958008,rule,0.0139472471519331,0.9024390243902439,0.004138428896418888
1672,mindurvoiced <= 1.6034852862358093 & skwdurvoiced > -1.4537317752838135,rule,-0.022922929117885557,0.9024390243902439,0.006801694357217379
1669,maxdurvoiced <= 2.0089606046676636 & mindurvoiced <= 1.4625875353813171,rule,-0.0031137944610906687,0.9024390243902439,0.0009239254768279246
1285,avgdurunvoiced > -0.6772821247577667,rule,-0.013703585057281014,0.8902439024390244,0.004283542026354378
968,stddurvoiced > -1.799336552619934 & avgdurunvoiced > -1.1706306040287018,rule,-0.051098870442676234,0.8780487804878049,0.016721055787796903
1151,avgdurunvoiced <= 0.8410404324531555 & maxdurvoiced <= 2.203301787376404,rule,-0.006125456796497777,0.8780487804878049,0.002004429920518116
663,mindurvoiced <= 1.0398942232131958 & avgdurunvoiced <= 1.4078862071037292,rule,-0.0018514681183121095,0.8658536585365854,0.0006309978835895724
1000,stddurvoiced <= 1.2307146191596985 & skwdurvoiced <= 1.9770089983940125,rule,-0.14737365702533192,0.8658536585365854,0.050226339173810086
1340,avgdurunvoiced > -0.6816870272159576,rule,-0.044767245486300705,0.8658536585365854,0.015257101581496796
559,stddurvoiced <= 0.765803188085556 & stddurvoiced <= 0.9333398342132568,rule,-0.005794792917664658,0.8658536585365854,0.00197492035143424
1142,avgdurunvoiced > -0.7048127353191376,rule,-0.019455418377762,0.8658536585365854,0.006630590988468765
133,skwdurvoiced > -1.0306010246276855,rule,-0.022071627033112176,0.8536585365853658,0.0078011771399562925
1338,skwdurvoiced > -1.0236311554908752,rule,-0.012622666474070291,0.8414634146341463,0.004610345537506882
222,skwdurvoiced <= 0.7361895442008972,rule,-0.006348802184056467,0.8292682926829268,0.002388891456977465
345,kurtosisdurvoiced > -0.7513861060142517,rule,0.0008519650772829071,0.8292682926829268,0.0003205726112990798
1016,kurtosisdurvoiced > -0.7989077270030975 & kurtosisdurvoiced > -0.9212372303009033,rule,-0.06799816204552113,0.8292682926829268,0.025585964673564002
1314,avgdurunvoiced > -0.2453685849905014,rule,-0.033820872193114866,0.8170731707317073,0.013075369837349951
801,stddurvoiced > -0.6839168667793274,rule,-0.005765605650158288,0.8170731707317073,0.002229020759183178
934,avgdurunvoiced <= 0.639782190322876,rule,0.07607910644231626,0.8048780487804879,0.030149735733061678
1168,stddurvoiced <= 2.1549845933914185 & skwdurvoiced > -1.1224308609962463 & skwdurvoiced > -0.8316850662231445,rule,0.022372899506899073,0.8048780487804879,0.008866258283761414
369,maxdurvoiced <= 0.6300629675388336 & kurtosisdurvoiced > -0.9703950881958008,rule,0.060162784092681096,0.7804878048780488,0.02490234884312017
79,skwdurvoiced > -0.9308612942695618 & skwdurvoiced > -1.1925705075263977,rule,-0.009263399459666,0.7804878048780488,0.0038342707754749046
1085,mindurvoiced <= 1.4625875353813171 & skwdurvoiced <= 2.764559745788574 & avgdurunvoiced <= 0.8251698613166809 & skwdurvoiced > -1.586424469947815 & mindurvoiced <= 0.758098691701889,rule,-0.20208707534185388,0.7560975609756098,0.08678317379639774
806,kurtosisdurvoiced > -0.6769400835037231,rule,0.00442363461435968,0.7439024390243902,0.0019308118705914448
403,avgdurunvoiced > -0.14667551964521408,rule,-0.06233018401708128,0.7439024390243902,0.027205650938182196
152,maxdurvoiced <= 2.3976430892944336 & avgdurunvoiced > -0.14667551964521408,rule,-0.05505318816908946,0.7439024390243902,0.02402941438375758
487,stddurvoiced > -1.9120005369186401 & mindurvoiced <= 1.4625875353813171 & skwdurvoiced <= 0.8942869603633881,rule,-0.05572660825766334,0.7317073170731707,0.024690831983995114
208,avgdurunvoiced > -0.14360743016004562,rule,-0.0024505340805022176,0.7195121951219512,0.0011008719806906862
1224,skwdurvoiced <= 1.806057631969452 & avgdurunvoiced > -0.14360743016004562,rule,-0.16028599371459448,0.7195121951219512,0.07200649065912912
1071,avgdurunvoiced > -2.211287558078766 & skwdurvoiced <= 0.7353086173534393,rule,-0.16662652509853915,0.7073170731707317,0.0758140858484435
927,maxdurvoiced > -0.4434411823749542 & avgdurunvoiced <= 0.9842854142189026,rule,-0.14849255032619568,0.6951219512195121,0.06835940059962725
