"media_open; media_play; media_end","2022/11/03 17:24:44:339; 2022/11/03 17:25:15:672; 2022/11/03 17:30:12:858"
"Multimedia File","v0.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,3.15789473684211
11,21.0526315789474
12,30
13,30.7769842105263
14,48.1099368421052
15,49.5712
16,49.464
17,49.464
18,49.464
19,49.464
20,49.464
21,49.464
22,49.464
23,49.464
24,49.464
25,49.464
26,49.464
27,49.464
28,49.464
29,49.464
30,49.464
31,49.464
32,49.464
33,49.464
34,49.464
35,49.464
36,49.464
37,49.464
38,49.464
39,49.464
40,49.464
41,49.464
42,49.464
43,49.464
44,49.464
45,49.464
46,49.464
47,49.464
48,49.464
49,40.4368473684211
50,33.2473684210526
51,27.2991184210526
52,26.18685
53,26.18685
54,26.18685
55,26.18685
56,26.18685
57,26.18685
58,26.18685
59,26.18685
60,26.18685
61,26.18685
62,26.18685
63,26.18685
64,26.18685
65,26.18685
66,26.18685
67,26.18685
68,26.18685
69,26.18685
70,26.18685
71,26.18685
72,26.18685
73,26.18685
74,26.18685
75,26.18685
76,26.18685
77,26.18685
78,26.18685
79,26.18685
80,26.18685
81,26.18685
82,31.22511
83,36.0038605263158
84,37.51915
85,37.51915
86,37.51915
87,37.51915
88,37.51915
89,37.51915
90,37.51915
91,37.51915
92,37.51915
93,37.51915
94,37.51915
95,37.51915
96,37.51915
97,37.51915
98,37.51915
99,37.51915
100,37.51915
101,37.51915
102,36.1005921052631
103,19.3842184210526
104,11.8562263157895
105,11.79175
106,11.79175
107,11.79175
108,11.79175
109,11.79175
110,11.79175
111,11.79175
112,11.79175
113,11.79175
114,11.79175
115,11.79175
116,11.79175
117,11.79175
118,11.79175
119,11.79175
120,11.79175
121,11.79175
122,23.6398789473684
123,36.4874526315789
124,35.0689
125,35.0689
126,35.0689
127,35.0689
128,35.0689
129,35.0689
130,35.0689
131,35.0689
132,35.0689
133,35.0689
134,35.0689
135,35.0689
136,35.0689
137,35.0689
138,35.0689
139,35.0689
140,35.0689
141,35.0689
142,35.0689
143,35.0689
144,35.0689
145,35.0689
146,35.0689
147,35.0689
148,35.0689
149,25.2196289473684
150,5.71450263157895
151,-4.27258
152,-6.2787
153,-6.2787
154,-6.2787
155,-6.2787
156,-6.2787
157,-6.2787
158,-6.2787
159,-6.2787
160,-6.2787
161,-6.2787
162,-6.2787
163,-6.2787
164,-6.2787
165,-6.2787
166,-6.2787
167,-6.2787
168,-6.2787
169,-6.2787
170,-6.2787
171,-6.2787
172,-6.2787
173,-6.2787
174,-6.2787
175,-6.2787
176,-6.2787
177,-6.2787
178,-6.2787
179,-6.2787
180,-6.2787
181,-6.2787
182,-6.2787
183,-6.2787
184,-6.2787
185,-6.2787
186,-6.2787
187,-6.2787
188,1.58781842105263
189,27.6110275
190,29.5559
191,29.5559
192,29.5559
193,29.5559
194,29.5559
195,29.5559
196,29.5559
197,29.5559
198,29.5559
199,29.5559
200,29.5559
201,29.5559
202,29.5559
203,29.5559
204,29.5559
205,29.5559
206,29.5559
207,29.5559
208,29.5559
209,29.5559
210,29.5559
211,29.5559
212,29.5559
213,29.5559
214,29.5559
215,29.5559
216,29.5559
217,29.5559
218,29.5559
219,29.5559
220,29.5559
221,29.5559
222,24.8972289473684
223,19.0940631578947
224,18.83615
225,18.83615
226,18.83615
227,18.83615
228,18.83615
229,18.83615
230,18.83615
231,18.83615
232,18.83615
233,25.0978388888889
234,40.83985
235,39.2762105263158
236,27.2185052631579
237,17.3853473684211
238,15.1608
239,15.1608
240,24.8166394736842
241,36.00385
242,36.294
243,36.294
244,36.294
245,36.294
246,36.294
247,36.294
248,36.294
249,36.294
250,36.2295210526316
251,22.4147578947368
252,9.4221
253,9.3415
254,9.3415
255,9.3415
256,9.3415
257,9.3415
258,9.3415
259,9.3415
260,9.3415
261,9.3415
262,9.3415
263,6.0369
264,18.3847815789474
265,25.6709921052631
266,25.88055
267,25.88055
268,25.88055
269,25.88055
270,25.88055
271,25.88055
272,25.88055
273,25.88055
274,25.88055
275,25.88055
276,25.88055
277,25.88055
278,25.88055
279,37.5038175
280,39.3568
281,39.3568
282,39.3568
283,39.3568
284,39.3568
285,39.3568
286,39.3568
287,39.3568
288,39.3568
289,39.3568
290,39.3568
291,39.3568
292,39.3568
293,39.3568
294,39.3568
295,39.3568
296,39.3568
297,39.3568
