"media_open; media_play; media_end","2022/11/10 12:57:46:679; 2022/11/10 12:57:51:507; 2022/11/10 13:04:15:688"
"Multimedia File","v10.mp4"
"Lower Label","Negative Affect"
"Upper Label","Positive Affect"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,18.2235842105263
5,87.1524131578947
6,93.8260710526315
7,94.1807
8,94.1807
9,94.1807
10,94.1807
11,94.1807
12,94.1807
13,94.1807
14,94.1807
15,94.1807
16,94.1807
17,94.1807
18,94.1807
19,94.1807
20,94.1807
21,94.1807
22,94.1807
23,84.1807
24,72.2970825
25,69.035205
26,64.47165
27,64.6489710526316
28,89.8283236842105
29,91.4242
30,91.4242
31,91.4242
32,91.4242
33,91.4242
34,91.4242
35,91.4242
36,91.4242
37,91.4242
38,91.4242
39,91.4242
40,91.4242
41,91.4242
42,91.4242
43,91.4242
44,91.4242
45,91.4242
46,91.4242
47,91.4242
48,91.4242
49,91.4242
50,91.4242
51,91.4242
52,91.4242
53,91.4242
54,91.4242
55,91.4242
56,91.4242
57,91.4242
58,91.4242
59,91.4242
60,91.4242
61,91.4242
62,91.4242
63,91.4242
64,91.4242
65,91.4242
66,91.4242
67,91.4242
68,91.4242
69,91.4242
70,91.4242
71,91.4242
72,91.4242
73,91.4242
74,91.4242
75,91.8110763157895
76,94.1807
77,94.1807
78,94.1807
79,94.1807
80,94.1807
81,94.1807
82,94.1807
83,94.1807
84,94.1807
85,94.1807
86,94.1807
87,94.1807
88,94.1807
89,94.1807
90,94.1807
91,94.1807
92,94.1807
93,94.1807
94,94.1807
95,94.1807
96,94.1807
97,94.1807
98,94.1807
99,94.1807
100,94.1807
101,94.1807
102,94.1807
103,94.1807
104,94.1807
105,94.1807
106,94.1807
107,94.1807
108,94.1807
109,94.1807
110,94.1807
111,94.1807
112,94.1807
113,94.1807
114,94.1807
115,94.1807
116,94.1807
117,94.1807
118,94.1807
119,94.1807
120,94.1807
121,94.1807
122,94.1807
123,94.1807
124,94.1807
125,94.1807
126,94.1807
127,94.1807
128,94.1807
129,94.1807
130,94.1807
131,94.1807
132,94.1807
133,94.1807
134,94.1807
135,94.1807
136,94.1807
137,94.1807
138,92.11735
139,68.6789710526316
140,64.77795
141,64.77795
142,64.77795
143,64.77795
144,64.77795
145,64.77795
146,64.77795
147,64.77795
148,64.77795
149,64.77795
150,64.77795
151,64.77795
152,64.77795
153,64.77795
154,64.77795
155,64.77795
156,64.77795
157,64.77795
158,64.4877921052632
159,50.7858447368421
160,41.5813552631579
161,41.50075
162,41.50075
163,41.50075
164,41.50075
165,41.50075
166,41.50075
167,41.50075
168,41.50075
169,41.50075
170,41.50075
171,41.50075
172,41.50075
173,45.2889394736842
174,66.2287289473684
175,66.6156
176,66.6156
177,66.6156
178,66.6156
179,66.6156
180,66.6156
181,66.6156
182,66.6156
183,66.6156
184,66.6156
185,66.6156
186,66.6156
187,66.6156
188,66.6156
189,66.6156
190,66.6156
191,66.6156
192,66.6156
193,66.6156
194,66.6156
195,66.6156
196,66.6156
197,66.6156
198,66.6156
199,66.6156
200,66.6156
201,66.6156
202,66.6156
203,66.6156
204,66.6156
205,67.2604
206,71.82235
207,71.82235
208,71.82235
209,71.82235
210,71.82235
211,71.82235
212,71.82235
213,71.82235
214,71.82235
215,71.82235
216,71.82235
217,71.82235
218,71.82235
219,71.82235
220,71.82235
221,71.82235
222,71.82235
223,71.82235
224,71.82235
225,71.82235
226,71.82235
227,71.82235
228,71.82235
229,71.9513105263158
230,84.1057447368421
231,86.83
232,86.83
233,86.83
234,86.83
235,86.83
236,86.83
237,86.83
238,86.83
239,86.83
240,86.83
241,86.83
242,86.83
243,86.83
244,86.83
245,86.83
246,86.83
247,86.83
248,89.0706763157895
249,92.03675
250,92.03675
251,92.03675
252,92.03675
253,92.03675
254,92.03675
255,92.03675
256,92.03675
257,92.03675
258,92.03675
259,92.03675
260,92.03675
261,92.03675
262,92.03675
263,92.03675
264,92.03675
265,92.03675
266,92.03675
267,92.03675
268,92.03675
269,92.03675
270,92.03675
271,92.03675
272,92.03675
273,92.03675
274,92.03675
275,92.03675
276,92.03675
277,92.03675
278,92.03675
279,92.03675
280,92.03675
281,92.03675
282,92.03675
283,92.03675
284,92.3752684210526
285,97.5336315789473
286,97.54975
287,97.54975
288,97.54975
289,97.54975
290,97.54975
291,97.54975
292,97.54975
293,97.54975
294,97.54975
295,97.54975
296,97.54975
297,97.54975
298,97.54975
299,97.54975
300,97.54975
301,97.54975
302,97.54975
303,97.54975
304,97.54975
305,97.54975
306,97.54975
307,97.54975
308,97.54975
309,97.54975
310,97.54975
311,97.54975
312,97.54975
313,97.54975
314,97.54975
315,97.54975
316,97.54975
317,97.54975
318,97.54975
319,97.54975
320,97.54975
321,97.54975
322,97.54975
323,97.54975
324,97.54975
325,97.54975
326,97.54975
327,97.54975
328,97.54975
329,97.54975
330,97.54975
331,97.54975
332,97.54975
333,97.54975
334,97.54975
335,97.54975
336,97.54975
337,97.54975
338,97.54975
339,97.54975
340,97.54975
341,97.54975
342,97.54975
343,97.54975
344,97.54975
345,97.54975
346,97.54975
347,97.54975
