,LR,knn,rbf svm,random forest,boosted trees,title
0,0.326872930990578,0.3368326118326119,0.3495254745254745,0.34880382775119617,0.360340417158599,F0
1,0.4655110982714622,0.42656158545130785,0.4008859357696567,0.32597268364710225,0.3992808497092462,Duration of Voiced
2,0.3809958322030136,0.4633537331701346,0.4226932301831777,0.4144539424329767,0.3715393133997785,Duration of UnVoiced
3,0.45241892610313666,0.3498432601880878,0.2519774011299435,0.5084462638810465,0.4022727272727273,All Selected Features
4,0.35761602738346926,0.4751937984496124,0.27101751224731124,0.31506090808416387,0.461327737949525,All Features
