"media_open; media_play; media_end","2022/11/03 12:22:40:999; 2022/11/03 12:22:46:393; 2022/11/03 12:27:46:568"
"Multimedia File","v6.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,10.0185342105263
7,27.6376210526316
8,36.3705875
9,41.0655184210526
10,40.8882
11,40.8882
12,40.8882
13,40.8882
14,40.8882
15,40.8882
16,40.8882
17,40.8882
18,40.2917631578947
19,39.3568
20,39.3568
21,39.3568
22,39.3568
23,39.3568
24,39.4212815789474
25,39.96935
26,39.96935
27,39.96935
28,39.96935
29,39.96935
30,39.96935
31,39.96935
32,39.96935
33,39.96935
34,41.5813578947368
35,45.1922236842105
36,25.7838289473684
37,-35.267995
38,-36.3110444444444
39,-36.50842
40,-8.5758075
41,13.6123888888889
42,27.0411842105263
43,26.7994
44,26.7994
45,26.7994
46,26.7994
47,26.7349157894737
48,29.5075263157895
49,22.1245973684211
50,-25.5742763157895
51,-30.16845
52,-29.9427736842105
53,-29.5236631578947
54,-25.625325
55,-23.1393575
56,-19.8033315789474
57,6.58498421052632
58,17.9173
59,17.9173
60,17.9173
61,17.9173
62,17.9173
63,17.9173
64,17.9173
65,17.9817815789474
66,18.8200289473684
67,18.83615
68,18.83615
69,18.83615
70,18.83615
71,18.83615
72,18.83615
73,18.83615
74,18.83615
75,18.83615
76,18.83615
77,18.83615
78,18.83615
79,18.83615
80,18.83615
81,18.83615
82,18.83615
83,18.83615
84,18.83615
85,18.83615
86,18.83615
87,19.4325631578947
88,19.7871921052632
89,29.9911315789474
90,31.69985
91,31.69985
92,31.69985
93,31.69985
94,31.69985
95,31.69985
96,31.69985
97,31.69985
98,31.69985
99,31.69985
100,31.69985
101,31.69985
102,31.69985
103,31.69985
104,31.69985
105,31.69985
106,31.69985
107,31.69985
108,31.69985
109,31.4419315789474
110,-17.8528289473684
111,-28.94335
112,-28.94335
113,-28.94335
114,-28.94335
115,-27.7343394736842
116,-27.1217710526316
117,-4.74732894736842
118,12.6621921052632
119,-35.8104315789474
120,-51.6885736842105
121,-51.3017
122,-51.3017
123,-51.3017
124,-51.3017
125,-51.8175315789474
126,-51.3178052631579
127,-50.38285
128,-50.38285
129,-50.38285
130,-49.1416289473684
131,-47.6263552631579
132,-49.3995289473684
133,-48.0551325
134,-48.3069555555555
135,-49.4317789473684
136,-49.464
137,-49.464
138,-49.464
139,-49.464
140,-48.9320447368421
141,-9.11582894736842
142,22.5275894736842
143,21.8989
144,21.8989
145,21.7699526315789
146,21.59265
147,21.59265
148,21.59265
149,21.59265
150,5.89586
151,-46.1594368421053
152,-36.5680815789473
153,-36.29405
154,-36.29405
155,-36.53905
156,-36.3262868421052
157,-35.8910552631579
158,-35.6815
159,-35.6170157894737
160,-35.3752
161,-35.3752
162,-35.3752
163,-35.3429578947368
164,-22.29709
165,8.64835263157895
166,10.1636315789474
167,10.26035
168,10.3731789473684
169,10.3892868421053
170,10.5988421052632
171,11.0824315789474
172,11.1025875
173,12.3021888888889
174,13.1780236842105
175,13.3231
176,12.0129444444444
177,11.776435
178,10.8084
179,8.40655263157895
180,5.73063421052632
181,3.2312375
182,-0.0510527777777799
183,11.6788815789474
184,13.3876
185,10.5988578947368
186,8.77729473684211
187,7.27814736842106
188,6.37543421052631
189,4.7312052631579
190,3.60280263157895
191,0.89464736842105
192,-0.314336842105263
193,-0.943015789473685
194,-0.2821
195,-31.4096947368421
196,-44.7086421052632
197,-41.7264447368421
198,-42.6936473684211
199,-41.16388
200,-41.1139131578947
201,-13.4252305555556
202,20.8672473684211
203,22.9144789473684
204,23.4786684210526
205,22.9249625
206,22.4774388888889
207,16.2085736842105
208,-31.8449315789474
209,-34.548235
210,-33.8599210526316
211,-33.9459
212,-33.4915825
213,-32.92495
214,-32.4995694444445
215,-32.3124
216,-16.9662289473684
217,18.6588131578947
218,18.3847710526316
219,21.3024868421053
220,22.1371277777778
221,22.373655
222,22.9538833333333
223,22.9789657894737
224,22.90965
225,23.0273078947368
226,23.4303
227,23.8816684210526
228,23.8172052631579
229,24.8005131578947
230,25.268
231,24.4136342105263
232,25.8644289473684
233,25.57425
234,25.4936578947369
235,25.268
236,25.268
237,24.9939421052632
238,24.7199236842105
239,24.65545
240,24.7405194444444
241,24.9617
242,24.5587131578947
243,24.609505
244,24.3652710526316
245,24.34915
246,24.3330315789474
247,10.6149815789474
248,7.84236315789474
249,8.39041315789474
250,8.42265
251,8.42265
252,8.42265
253,8.40653157894737
254,8.1164
255,7.33367777777778
256,21.4854525
257,26.6802777777778
258,25.8483052631579
259,25.5420105263158
260,26.3319131578947
261,27.2185052631579
262,25.8644263157895
263,24.3007921052632
264,23.5109026315789
265,24.2685605263158
266,23.399675
267,22.8688166666667
268,22.81775
269,21.9754925
270,21.6248736842105
271,22.0690666666667
272,22.2052
273,22.1031
274,21.6410052631579
275,21.59265
276,21.2380105263158
277,4.9923475
278,-0.0170333333333335
279,1.29763421052632
280,1.99079999999999
281,1.240415
282,11.1621555555556
283,25.3905025
284,24.3814052631579
285,23.2368789473684
286,23.8816894736842
287,23.2691263157895
288,22.0923605263158
289,21.51205
290,20.9801
291,20.9317394736842
292,20.7382842105263
293,20.6254421052632
294,22.8499921052632
295,23.3335921052632
296,24.5426026315789
297,24.65545
298,24.65545
299,24.65545
300,24.4410525
