,rule,type,coef,support,importance
533,153 <= 1.4849626421928406,rule,0.020139877473056025,0.978021978021978,0.002952741533386585
371,156 <= 1.4331293106079102,rule,0.04457976972399248,0.9633699633699634,0.008374387409401442
863,168 > -1.342113435268402,rule,0.03252636098777262,0.9413919413919414,0.007640105991113101
222,152 <= 1.1058257818222046,rule,-0.45378267691733265,0.9395604395604396,0.10813615481010537
1926,169 > -0.8280831873416901,rule,0.01135659743839134,0.9377289377289377,0.0027442901559622825
306,165 <= 1.479659378528595,rule,0.04005901129938017,0.9304029304029304,0.010193685677219354
1219,159 <= 1.4026798605918884 & 153 <= 1.4849878549575806,rule,0.3391276856842568,0.924908424908425,0.08937338783529149
183,161 > -1.2174686789512634,rule,0.03828136286222924,0.924908424908425,0.01008863396996421
1845,150 <= 1.481685757637024,rule,0.05922003977178666,0.9175824175824175,0.01628550281074495
487,154 > -1.0536696910858154,rule,0.03185932650311763,0.9157509157509157,0.008849278556941812
358,159 > -1.4967265725135803 & 155 > -1.5351001024246216 & 155 > -2.137107253074646 & 171 <= 1.5060913562774658,rule,0.12578659043685136,0.9120879120879121,0.035618612081022676
197,150 <= 1.4818668961524963,rule,0.16505810176370125,0.9084249084249084,0.04760691549292404
615,163 <= 1.0773335695266724,rule,-0.14536721441987863,0.9084249084249084,0.04192756743462592
1586,169 <= 1.4074925184249878 & 155 <= 1.3743610978126526,rule,-0.11633454684190474,0.9047619047619048,0.03414925283720418
1065,169 <= 1.0285797119140625 & 159 <= 1.438216745853424,rule,0.18521567529507965,0.9029304029304029,0.054833566099559534
763,156 <= 1.467329204082489 & 170 > -1.1671947836875916,rule,-0.026376072345084257,0.8809523809523809,0.008541746908046096
1604,153 <= 1.4009173512458801,rule,-3.5816904851007385e-05,0.8772893772893773,1.1751696547072448e-05
1644,155 > -2.129988193511963 & 159 <= 1.3771990537643433,rule,0.2867894432717508,0.8754578754578755,0.0946975891835566
8,152 <= 1.4252559542655945 & 153 <= 1.3931589722633362,rule,-0.032205029017074345,0.8608058608058609,0.01114773861747491
1744,168 > -1.2568089365959167,rule,-0.006407654446647173,0.8571428571428571,0.002242211977480182
1980,168 > -1.2530083060264587 & 150 <= 1.5664072036743164,rule,-0.31818059984577024,0.8534798534798534,0.11251722311367526
