"media_open; media_play; media_pause; media_play; media_end","2022/10/06 17:13:03:519; 2022/10/06 17:13:07:639; 2022/10/06 17:13:24:316; 2022/10/06 17:14:04:639; 2022/10/06 17:18:48:152"
"Multimedia File","v10.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,-15.77335
2,-15.77335
3,-15.77335
4,-15.77335
5,-15.77335
6,-15.77335
7,-15.77335
8,-15.77335
9,-15.77335
10,-15.77335
11,-15.77335
12,-15.77335
13,-15.77335
14,-15.77335
15,-15.77335
16,-15.77335
17,-15.77335
18,-15.77335
19,-15.77335
20,-15.77335
21,-15.77335
22,-15.77335
23,-15.77335
24,-15.77335
25,-15.77335
26,-20.9492631578947
27,-19.10695
28,-36.0162368421053
29,-35.3023526315789
30,-31.5229657894737
31,-39.8796289473684
32,-37.2060473684211
33,-36.3801894736842
34,-34.3645078947368
35,-44.01597
36,-46.01065
37,-46.01065
38,-46.01065
39,-46.01065
40,-47.0301444444445
41,-49.636047368421
42,-51.3997736842105
43,-55.3051736842105
44,-55.2911789473684
45,-52.3936236842105
46,-45.093095
47,-43.8090972222222
48,-44.2469315789474
49,-43.8829973684211
50,-47.6763763157895
51,-48.4882421052632
52,-47.9003605263158
53,-47.6994775
54,-48.656905
55,-47.7245777777778
56,-51.021847368421
57,-51.3298
58,-45.1460695652174
59,-51.3298
60,-51.3298
61,-50.5739236842105
62,-46.9904842105263
63,-50.1679763157895
64,-69.5548763157895
65,-81.4361675
66,-52.0156842105263
67,-40.1596
68,-40.1596
69,-40.1596
70,-40.1596
71,-39.1991944444444
72,-23.0263210526316
73,-8.96277
74,6.27099210526316
75,16.1953973684211
76,23.2782789473684
77,20.352747368421
78,5.22115263157895
79,-1.13381578947369
80,-7.67078684210526
81,-13.1438894736842
82,-11.3941842105263
83,-0.307947368421051
84,4.68925526315789
85,9.26651315789474
86,12.1500473684211
87,15.3135605263158
88,18.3650605263158
89,20.6187052631579
90,25.5879052631579
91,29.9691921052632
92,21.3185868421053
93,16.2374
94,12.2074425
95,4.89921052631579
96,-4.07801944444445
97,-9.42049210526316
98,-14.1097473684211
99,-22.4244184210526
100,-29.3533078947368
101,-35.8202736842105
102,-40.2575552631579
103,-46.0239475
104,-51.9946861111111
105,-57.10108
106,-63.3538763157895
107,-71.4305947368421
108,-72.0745
109,-72.4664263157895
110,-75.0559842105263
111,-78.803185
112,-81.3829777777778
113,-87.9479236842105
114,-83.7500025
115,-79.2553
116,-79.2553
117,-79.2553
118,-79.2553
119,-79.2553
120,-79.2553
121,-79.2553
122,-79.2553
123,-79.2553
124,-44.5548684210526
125,20.7306789473684
126,28.1648925
127,25.3398305555556
128,4.85721578947368
129,-27.6315947368421
130,-33.762602631579
131,-33.7766
132,-29.3253131578948
133,5.69708157894737
134,12.0940710526316
135,-0.475926315789473
136,-9.98041052631579
137,-14.4876763157895
138,-13.9697552631579
139,-16.356385
140,-27.0981
141,-26.7917131578947
142,-25.62502
143,-34.2789638888889
144,-45.5627157894737
145,-46.2766
146,-46.2766
147,-48.0683078947368
148,-52.3936
149,-53.52393
150,-53.7234
151,-53.7234
152,-53.7234
153,-53.7234
154,-53.7234
155,-53.7234
156,-53.7234
157,-53.7234
158,-53.7234
159,-53.7234
160,-53.7234
161,-51.7357184210526
162,-49.20215
163,-49.20215
164,-49.20215
165,-49.20215
166,-49.20215
167,-48.866202631579
168,-46.8085
169,-42.6091921052632
170,-37.8102861111111
171,-31.4361775
172,-26.4036555555556
173,-23.0263131578947
174,-16.7952175
175,-12.5147888888889
176,-7.3670275
177,-0.475915789473681
178,2.05767368421052
179,5.03918947368421
180,8.5246447368421
181,8.90256842105263
182,6.46694210526315
183,2.98151315789474
184,-0.671897368421054
185,-2.6063925
186,-1.81971842105263
187,1.14782105263158
188,4.3393
189,7.9507447368421
190,8.24469999999999
191,12.6679710526316
192,18.4770315789474
193,20.7586657894737
194,21.2486026315789
195,19.0369394736842
196,11.6888225
197,5.37513684210526
198,0.489923684210526
199,-7.37293333333333
200,-9.24201249999999
201,-11.0722342105263
202,-13.4378342105263
203,-14.4596815789474
204,-15.1315736842105
205,-16.2793894736842
206,-16.7273052631579
207,-16.48935
208,-16.2513894736842
209,-11.9260894736842
210,-5.51511842105263
211,-0.503910526315786
212,2.35160789473684
213,3.37345
214,7.18085263157895
215,8.77658684210526
216,4.52127894736842
217,-0.503923684210525
218,-5.6516075
219,-10.4166666666667
220,-15.0475921052632
221,-19.5268921052632
222,-25.4059421052632
223,-29.3393105263158
224,-35.1343842105263
225,-45.8426789473684
226,-44.7368421052632
227,-44.68085
228,-44.68085
229,-44.68085
230,-44.68085
231,-44.68085
232,-44.68085
233,-44.68085
234,-44.587765
235,-42.7600583333333
236,-46.848415
237,-48.0683131578947
238,-48.2860583333333
239,-36.8085075
240,-27.7155763157895
241,-23.0543210526316
242,-18.6450315789474
243,-16.9512815789474
244,-15.5375026315789
245,-14.8096157894737
246,-12.3600210526316
247,-8.77660263157894
248,-4.63326578947369
249,0.93085
250,3.84938684210526
251,6.91488684210526
252,10.6522789473684
253,13.3958605263158
254,16.0554289473684
255,19.6948342105263
256,15.1455789473684
257,13.8997763157895
258,9.25252105263158
259,5.59911052631579
260,2.12765
261,2.07166052631579
262,0.307944736842109
263,0.265950000000004
264,0.153971052631583
265,-0.979823684210523
266,-3.45743684210526
267,-4.63325526315789
268,-5.86438
269,-6.94445555555556
270,-8.81859210526316
271,-10.1203894736842
272,-10.6383
273,-9.78133888888889
274,-6.2899025
275,-4.71726315789474
276,-4.0189
277,-1.79171052631579
278,0.106392500000005
279,1.8617
280,2.64557368421053
281,3.27548421052632
282,4.25530789473684
283,6.316475
284,7.33482105263158
285,8.12646388888889
286,10.5962921052632
287,11.1702
288,10.8482605263158
289,9.4484947368421
290,3.7765825
291,0.620572222222223
292,11.183505
293,19.8768157894737
294,20.9406421052632
295,14.6556657894737
296,12.2900263157895
297,14.7116447368421
298,3.13549210526316
299,-13.1298947368421
300,-26.5957473684211
