"media_open; media_play; media_end","2022/11/09 12:39:15:393; 2022/11/09 12:39:21:514; 2022/11/09 12:44:21:700"
"Multimedia File","v4.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,-0.620618421052631
11,-18.8683815789474
12,-17.61105
13,-17.61105
14,-17.61105
15,-17.61105
16,-17.61105
17,-17.61105
18,-17.61105
19,-17.61105
20,-17.61105
21,-17.61105
22,-17.61105
23,-17.61105
24,-17.61105
25,-17.61105
26,-17.61105
27,-17.61105
28,-17.61105
29,-17.61105
30,-17.61105
31,-17.61105
32,-17.61105
33,-17.61105
34,-17.61105
35,-17.61105
36,-17.61105
37,-17.61105
38,-15.3058947368421
39,15.513015
40,53.1877184210526
41,54.0582
42,54.0582
43,54.0582
44,54.0582
45,54.0582
46,54.0582
47,48.7708605263158
48,27.42805
49,25.57425
50,25.57425
51,25.57425
52,25.57425
53,25.57425
54,25.57425
55,25.57425
56,25.57425
57,25.57425
58,25.57425
59,25.57425
60,25.57425
61,25.57425
62,25.57425
63,25.57425
64,25.57425
65,25.57425
66,25.3485710526316
67,-4.13477368421052
68,-11.2114131578947
69,-11.48545
70,-11.48545
71,-11.48545
72,-11.48545
73,-11.48545
74,-11.48545
75,-11.48545
76,-11.48545
77,-11.48545
78,-11.48545
79,-11.48545
80,-11.48545
81,-11.48545
82,-11.48545
83,-11.48545
84,-11.48545
85,-11.48545
86,-11.48545
87,-11.48545
88,-11.48545
89,-11.48545
90,-11.48545
91,-11.48545
92,-11.48545
93,-11.48545
94,-11.48545
95,-11.48545
96,-11.48545
97,-11.48545
98,-11.48545
99,-11.48545
100,-11.48545
101,-11.48545
102,-11.48545
103,-11.48545
104,-11.48545
105,-11.48545
106,-11.48545
107,-11.48545
108,-11.48545
109,7.84234473684211
110,24.5425894736842
111,23.4303
112,23.4303
113,23.4303
114,23.4303
115,23.4303
116,23.4303
117,23.4303
118,23.4303
119,23.4303
120,23.4303
121,23.4303
122,23.4303
123,23.4303
124,23.4303
125,23.4303
126,23.4303
127,23.4303
128,23.4303
129,23.4303
130,23.4303
131,23.4303
132,23.4303
133,23.4303
134,23.4303
135,23.4303
136,23.4303
137,23.4303
138,23.4303
139,23.4303
140,23.4303
141,23.4303
142,23.4303
143,23.4303
144,23.4303
145,23.4303
146,23.4303
147,23.4303
148,23.4303
149,23.4303
150,23.4303
151,23.4303
152,23.4303
153,23.4303
154,23.4303
155,23.4303
156,23.4303
157,23.4303
158,23.4303
159,23.4303
160,23.4303
161,23.4303
162,23.4303
163,23.4303
164,36.38591
165,52.3978394736842
166,52.5268
167,52.5268
168,52.5268
169,52.5268
170,52.5268
171,52.5268
172,52.5268
173,52.5268
174,52.5268
175,52.5268
176,52.5268
177,52.5268
178,52.5268
179,52.5268
180,52.5268
181,52.5268
182,52.5268
183,52.5268
184,52.5268
185,52.5268
186,52.5268
187,52.5268
188,52.5268
189,52.5268
190,52.5268
191,52.5268
192,52.5268
193,52.5268
194,52.5268
195,52.5268
196,52.5268
197,52.5268
198,52.5268
199,52.5268
200,52.5268
201,48.8684694444444
202,19.8621725
203,19.1262947368421
204,17.0951921052632
205,16.6922
206,16.6922
207,16.6922
208,16.6922
209,16.6922
210,16.6922
211,16.6922
212,16.6922
213,16.6922
214,16.6922
215,16.6922
216,16.6922
217,16.6922
218,16.6922
219,16.6922
220,16.6922
221,16.6922
222,16.6922
223,16.6922
224,16.6922
225,16.6922
226,16.6922
227,16.6922
228,16.6922
229,16.6922
230,16.6922
231,16.6922
232,16.6922
233,16.6922
234,16.6922
235,16.6922
236,16.6922
237,16.6922
238,16.6922
239,16.6922
240,16.6922
241,16.6922
242,16.6922
243,16.6922
244,16.6922
245,16.6922
246,16.6922
247,16.6922
248,16.6922
249,16.6922
250,16.6922
251,22.9950894736842
252,43.3384368421053
253,47.6585736842105
254,55.4283736842105
255,56.5084
256,56.5084
257,56.5084
258,56.5084
259,56.5084
260,53.1554736842105
261,27.6537421052632
262,3.50607631578947
263,-3.32877105263158
264,-11.9045815789474
265,-13.6294
266,-13.6294
267,-13.6294
268,-13.6294
269,-13.6294
270,-13.6294
271,-13.6294
272,-13.6294
273,-13.6294
274,-13.6294
275,-13.6294
276,-13.6294
277,-13.6294
278,-13.6294
279,-13.6294
280,-13.6294
281,-13.6294
282,-13.6294
283,-13.6294
284,-13.6294
285,-13.3690625
286,29.8138105263158
287,43.6447
288,43.6447
289,43.6447
290,43.6447
291,43.6447
292,43.6447
293,43.6447
294,47.9487315789474
295,58.9756638888889
296,71.51608
297,82.65495
298,88.2808
299,88.97395
300,88.97395
