"media_open; media_play; media_end","2022/11/03 09:29:58:307; 2022/11/03 09:30:08:225; 2022/11/03 09:35:08:485"
"Multimedia File","v5.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,19.1424
2,19.1424
3,19.1424
4,19.1424
5,19.1424
6,19.1424
7,19.1424
8,19.1424
9,19.1424
10,19.1424
11,19.1424
12,19.1424
13,19.1424
14,19.1424
15,19.1424
16,19.1424
17,19.1424
18,19.1424
19,19.1424
20,19.1424
21,19.1424
22,19.1424
23,19.1424
24,19.1424
25,19.1424
26,19.1424
27,19.1424
28,18.8361342105263
29,26.0417447368421
30,27.2829736842105
31,30.0717394736842
32,33.8438
33,33.8438
34,33.8438
35,33.8438
36,33.8438
37,33.8438
38,33.8438
39,33.8438
40,33.8438
41,33.8438
42,33.8438
43,33.8438
44,33.8438
45,33.8438
46,33.8438
47,13.065202631579
48,12.0818763157895
49,11.5015684210526
50,8.45491578947369
51,7.50385
52,7.50385
53,7.50385
54,9.74450263157895
55,13.8712157894737
56,15.1930394736842
57,20.3334916666667
58,20.6738
59,20.6738
60,20.6738
61,20.6738
62,22.3986394736842
63,27.4630027777778
64,28.3308
65,28.3308
66,28.3308
67,28.3308
68,28.3308
69,28.3308
70,28.3308
71,28.3308
72,28.3308
73,28.3308
74,28.3308
75,28.3308
76,28.3308
77,28.3308
78,28.3308
79,28.3308
80,28.3308
81,28.3308
82,28.3308
83,28.3308
84,28.3308
85,28.3308
86,28.3308
87,28.3308
88,28.3308
89,28.3308
90,28.3308
91,28.3308
92,28.3308
93,28.3308
94,28.3308
95,28.3308
96,28.3308
97,28.3308
98,28.3308
99,28.3308
100,28.3308
101,28.3308
102,28.3308
103,28.3308
104,28.3308
105,28.3308
106,28.3308
107,28.3308
108,28.3308
109,28.3308
110,28.3308
111,28.3308
112,29.8944315789474
113,39.7759263157895
114,43.33845
115,43.33845
116,43.33845
117,43.33845
118,43.33845
119,43.33845
120,43.33845
121,43.33845
122,43.33845
123,43.33845
124,43.33845
125,43.33845
126,43.33845
127,43.33845
128,43.33845
129,43.33845
130,43.33845
131,43.33845
132,43.33845
133,43.33845
134,43.33845
135,43.33845
136,43.33845
137,43.33845
138,43.33845
139,43.33845
140,43.33845
141,43.33845
142,43.33845
143,43.33845
144,43.33845
145,43.33845
146,43.33845
147,43.33845
148,43.33845
149,43.33845
150,43.33845
151,43.33845
152,43.33845
153,43.33845
154,43.33845
155,43.33845
156,43.33845
157,43.33845
158,43.33845
159,43.33845
160,43.33845
161,43.33845
162,43.33845
163,43.33845
164,43.33845
165,43.33845
166,43.33845
167,43.33845
168,43.33845
169,43.33845
170,43.33845
171,43.33845
172,43.33845
173,43.33845
174,43.33845
175,43.33845
176,43.33845
177,43.33845
178,43.33845
179,43.33845
180,43.33845
181,43.33845
182,43.33845
183,43.499647368421
184,46.1271736842105
185,45.2567078947368
186,40.8882
187,40.8882
188,40.8882
189,40.8882
190,40.8882
191,40.8882
192,40.8882
193,40.8882
194,40.8882
195,40.8882
196,40.8882
197,40.8882
198,40.8882
199,40.8882
200,40.8882
201,40.8882
202,40.8882
203,40.8882
204,40.8882
205,40.8882
206,41.0583666666667
207,39.8565236842105
208,39.3568
209,39.3568
210,39.3568
211,39.3568
212,39.3568
213,39.3568
214,39.3568
215,39.3568
216,39.3568
217,39.3568
218,39.3568
219,39.3568
220,39.3568
221,39.3568
222,39.3568
223,39.3568
224,39.3568
225,39.3568
226,39.3568
227,39.3568
228,39.3568
229,39.3568
230,39.3568
231,39.3568
232,39.3568
233,39.3568
234,39.3568
235,39.3568
236,39.3568
237,39.3568
238,39.3568
239,39.3568
240,39.3568
241,39.3568
242,39.3568
243,39.3568
244,39.3568
245,39.3568
246,39.3568
247,39.3568
248,39.3568
249,39.3568
250,39.3568
251,39.3568
252,39.3568
253,39.3568
254,39.3568
255,39.3568
256,39.3568
257,39.3568
258,39.3568
259,39.3568
260,39.3568
261,39.3568
262,39.3568
263,36.8582236842105
264,26.7349078947368
265,22.7694157894737
266,24.8488789473684
267,25.268
268,25.268
269,25.268
270,25.268
271,25.268
272,25.268
273,25.268
274,25.268
275,25.268
276,25.268
277,25.268
278,25.268
279,25.268
280,25.268
281,25.268
282,25.268
283,25.268
284,25.268
285,25.268
286,25.268
287,25.268
288,25.268
289,25.268
290,25.268
291,25.268
292,25.268
293,25.268
294,25.268
295,25.268
296,25.268
297,25.268
298,25.268
299,25.268
300,25.268
