,rule,type,coef,support,importance
1004,gaze_0_z > -1.1648443937301636 & eye_lmk_Y_4 > -2.7389421463012695 & Z_26 <= 2.9285049438476562,rule,0.0003419515925542777,0.9878296146044625,3.7493658309107796e-05
819,gaze_0_z <= 3.124737024307251,rule,-0.3065847941270564,0.9878296146044625,0.03361582681309906
708,X_54 > -2.090913414955139 & Z_39 <= 3.059080719947815,rule,0.00226959782814655,0.9837728194726166,0.00028675952393383835
699,Z_62 <= 3.223806381225586 & X_0 <= 3.6434905529022217,rule,-0.3552133895057887,0.9817444219066938,0.04755392232734691
1571,gaze_0_z <= 3.4816595315933228 & Z_6 <= 3.190532922744751 & X_0 <= 3.6434905529022217,rule,0.23672702703876736,0.9797160243407708,0.03337140487961627
1136,gaze_0_z > -1.1797852516174316 & gaze_0_y > -2.9351937770843506,rule,-0.21652622873592012,0.9776876267748479,0.03198036780333716
720,Z_9 > -3.1753655672073364 & Z_51 <= 2.922789692878723,rule,0.0007641020823937029,0.9756592292089249,0.00011775181912755709
714,Z_29 > -2.370433807373047 & eye_lmk_Z_34 <= 2.7572386264801025 & Z_22 <= 3.557388186454773,rule,-0.346596910573103,0.9756592292089249,0.05341225690174935
1061,gaze_0_x > -3.397559881210327 & AU04_r <= 2.370701551437378,rule,0.3524839842584675,0.973630831643002,0.056478709443719806
1080,Z_52 > -1.5173486471176147,rule,0.011434764448897895,0.9675456389452333,0.00202628012363525
1909,gaze_0_z > -1.1819828748703003 & AU10_r <= 3.689493179321289 & Z_28 <= 3.980747699737549,rule,-0.30851152785923075,0.9594320486815415,0.06086533903232035
1883,Z_56 > -1.581483542919159,rule,3.354847881492702e-05,0.9594320486815415,6.618681484151403e-06
1500,Z_35 > -1.7122811079025269,rule,0.20400566195687567,0.9594320486815415,0.0402476817176952
55,X_33 > -1.663069248199463 & Z_60 <= 3.5909184217453003,rule,0.08847406312304514,0.9594320486815415,0.017454789728337645
1477,gaze_1_x > -2.74031925201416 & gaze_0_z > -1.1852629780769348 & AU14_r <= 4.077720761299133 & Y_16 > -2.0338233709335327 & Z_1 <= 3.115636944770813 & pose_Rx <= 2.2986689805984497,rule,0.18978426453921593,0.9553752535496958,0.03918637370892611
519,AU26_r <= 6.245874643325806 & Z_9 > -3.1462024450302124 & gaze_0_y <= 1.4888011813163757 & Z_48 <= 3.408259868621826 & Z_23 <= 3.4957820177078247,rule,0.5146668409863312,0.9452332657200812,0.11709924892759799
1034,AU10_r <= 1.9569417238235474,rule,-0.3178185399108903,0.9452332657200812,0.07231146317393992
1923,Z_52 > -1.5110359191894531 & gaze_0_z <= 3.3239448070526123 & Z_38 <= 3.4142091274261475 & Z_52 > -1.5468083620071411,rule,0.49979744189121944,0.9432048681541582,0.11567848755762948
1211,AU09_r <= 4.375569820404053 & eye_lmk_Y_22 > -2.8654544353485107 & Z_10 > -1.8287590742111206,rule,0.3958881011352915,0.9432048681541582,0.09162859379212226
1770,AU17_r > -1.1665837168693542 & AU17_r <= 3.6841933727264404,rule,-0.2738226690606242,0.9350912778904665,0.06746024777298926
533,gaze_1_x > -2.620378851890564 & gaze_0_z <= 2.57860267162323 & pose_Rx > -1.5155528783798218 & Y_16 > -2.388027548789978 & Z_36 <= 2.557837963104248 & pose_Rx <= 2.1839345693588257,rule,0.02411499935913299,0.9350912778904665,0.005941085292147287
1148,Z_41 <= 2.1254215836524963 & AU09_r <= 4.20269775390625 & eye_lmk_X_38 > -1.5998119115829468 & AU26_r <= 6.763959646224976,rule,0.6010073221338306,0.9350912778904665,0.1480670062987098
1858,eye_lmk_Z_29 <= 2.4787371158599854 & gaze_0_z > -1.1427530646324158 & AU25_r <= 4.944304466247559,rule,0.7247819495536404,0.9330628803245437,0.18113248082934438
1390,X_30 > -1.5777192115783691,rule,-0.07343675150826437,0.9310344827586207,0.018608541678911447
902,Z_8 > -1.6390731930732727 & X_1 <= 3.4260926246643066 & Z_42 <= 3.507912755012512,rule,-0.04879017550264517,0.9269776876267748,0.012693892363869964
631,AU26_r > -1.017090082168579,rule,-0.25049808827216885,0.922920892494929,0.06681208010870812
1030,X_58 > -1.4623863697052002 & eye_lmk_Z_42 > -1.9051870107650757 & X_66 > -1.4524351954460144 & pose_Rx > -5.687970161437988,rule,0.018421741930161148,0.9188640973630832,0.005029940773743402
674,AU17_r > -1.1522110104560852 & AU07_r <= 2.7268130779266357,rule,0.16178981425709094,0.9168356997971603,0.04467508658681429
46,gaze_0_z > -1.0613659620285034 & gaze_0_x > -3.5619115829467773,rule,0.2819781913791453,0.9168356997971603,0.077862751578655
1551,AU02_r <= 1.7270300388336182 & Z_9 > -3.1444870233535767,rule,0.0327479154287559,0.9148073022312373,0.009142177667042409
1240,Z_53 > -1.3893234729766846 & AU25_r <= 5.056543350219727 & Z_14 > -1.615181803703308,rule,0.6128130533031328,0.9148073022312373,0.171077936919932
1826,Z_24 > -1.2333750128746033,rule,-0.1599612107925889,0.9066937119675457,0.04652650614453407
1778,gaze_0_y > -3.11823832988739 & eye_lmk_Z_7 > -1.0565970540046692,rule,-0.45563383144032893,0.9026369168356998,0.1350733491873416
1439,eye_lmk_Z_27 > -1.037180781364441,rule,-0.10907752921401724,0.896551724137931,0.033218850134761724
1116,Z_9 > -1.1854153871536255,rule,0.0012323343632260411,0.8924949290060852,0.0003817208766722903
1819,gaze_angle_x > -1.2484370470046997,rule,0.6052548842628798,0.8843813387423936,0.193540587919104
1916,pose_Rx > -5.276605129241943 & AU04_r <= 1.25003182888031,rule,-0.3278857196561131,0.8762677484787018,0.10796484708171492
1730,Z_45 > -1.4010664224624634,rule,-0.23492496814419697,0.8762677484787018,0.07735511716693971
349,Z_25 > -1.1882519125938416,rule,-0.24187821118029057,0.8742393509127789,0.08020183568293955
1358,Z_53 > -1.2035229802131653,rule,0.0007657193686262829,0.8701825557809331,0.00025736017688081576
469,gaze_angle_x > -1.5678555965423584 & gaze_angle_x <= 2.988748073577881 & Z_4 <= 2.8727221488952637 & gaze_angle_x > -1.320143222808838,rule,0.13195756112249832,0.8661257606490872,0.04493381223620699
735,AU07_r <= 1.034755527973175 & Z_39 <= 3.497031331062317 & AU25_r <= 3.830549955368042,rule,0.4401120415959841,0.8640973630831643,0.15081985981301047
378,gaze_0_z <= 3.2010399103164673 & Z_43 > -1.0744686722755432,rule,-1.210597913555395,0.8620689655172413,0.4174475563984122
1083,Z_55 > -1.2067675590515137 & AU25_r <= 4.944304466247559,rule,0.18420156394331394,0.847870182555781,0.0661553797137079
1870,AU14_r <= 1.03457573056221 & X_1 <= 3.4260926246643066,rule,-0.596580446786244,0.847870182555781,0.21425988543215102
343,gaze_angle_x > -0.9138080775737762,rule,0.25911492424499255,0.8316430020283976,0.09695640029311851
742,AU25_r <= 5.056543350219727 & AU14_r <= 0.9128499329090118,rule,0.6594425450625762,0.8316430020283976,0.24675219135177073
1506,AU10_r <= 3.689493179321289 & pose_Rx > -4.8316590785980225 & gaze_0_y > -0.913102000951767,rule,0.2702738446649999,0.8296146044624746,0.10161513472766844
314,Z_24 <= 3.425403118133545 & AU25_r <= 4.011858701705933 & AU15_r <= 0.5573998391628265,rule,0.0011537756394969733,0.8296146044624746,0.00043378621116040727
734,AU26_r > -0.8997878134250641 & gaze_0_y > -2.9240978956222534 & gaze_0_x > -3.702831745147705,rule,0.0001209507953595614,0.8296146044624746,4.547399464833262e-05
794,eye_lmk_Z_19 <= 0.7757180035114288,rule,0.07868796271684304,0.8154158215010142,0.030527771666161815
470,AU01_r <= 0.8210688531398773 & AU02_r <= 2.8217307329177856 & eye_lmk_Z_33 > -2.2810806035995483,rule,-0.48246565975480527,0.8093306288032455,0.1895264650999574
1381,AU02_r <= 0.3782024085521698,rule,1.4891282371832284,0.8073022312373225,0.5873385656577802
