"media_open; media_play; media_end","2022/11/01 15:41:03:915; 2022/11/01 15:41:09:675; 2022/11/01 15:48:23:873"
"Multimedia File","v5.mp4"
"Lower Label","Highly Disengaged"
"Upper Label","Highly Engaged"
"Minimum Value",-100
"Maximum Value",100
"Number of Steps",9
"Second","Rating"
"%%%%%%","%%%%%%"
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,-2.63157894736842
30,-25.2631578947368
31,-30
32,-30
33,-30
34,-30
35,-30
36,-30
37,-30
38,-30
39,-30
40,-30
41,-30
42,-30
43,-30
44,-30
45,-30
46,-30
47,-30
48,-30
49,-30
50,-30
51,-30
52,-30
53,-30
54,-30
55,-30
56,-30
57,-30
58,-30
59,-30
60,-30
61,-30
62,-30
63,-30
64,-30
65,-30
66,-30
67,-30
68,-30
69,-30
70,-30
71,-30
72,-30
73,-30
74,-32.35985
75,-38.8873026315789
76,-43.7214078947368
77,-45.8953
78,-45.9239
79,-45.9239
80,-45.9239
81,-45.9239
82,-45.9239
83,-45.9239
84,-45.9239
85,-45.9239
86,-45.9239
87,-45.9239
88,-45.9239
89,-45.9239
90,-45.9239
91,-45.9239
92,-45.9239
93,-45.9239
94,-45.9239
95,-45.9239
96,-45.9239
97,-45.9239
98,-45.9239
99,-45.9239
100,-45.9239
101,-45.9239
102,-45.9239
103,-45.9239
104,-45.9239
105,-45.9239
106,-45.9239
107,-45.9239
108,-45.9239
109,-45.9239
110,-45.9239
111,-45.9239
112,-45.9239
113,-45.9239
114,-45.9239
115,-45.9239
116,-45.9239
117,-45.9239
118,-45.9239
119,-45.9239
120,-45.9239
121,-45.9239
122,-45.9239
123,-45.9239
124,-45.9239
125,-45.9239
126,-45.9239
127,-45.9239
128,-45.9239
129,-45.9239
130,-45.9239
131,-45.9239
132,-45.9239
133,-45.9239
134,-45.9239
135,-45.9239
136,-45.9239
137,-45.9239
138,-45.9239
139,-45.9239
140,-45.9239
141,-45.9239
142,-45.9239
143,-45.9239
144,-45.9239
145,-45.9239
146,-45.9239
147,-45.9239
148,-45.9239
149,-45.9239
150,-45.9239
151,-45.9239
152,-40.6607421052632
153,-35.9239
154,-35.9239
155,-35.9239
156,-35.9239
157,-35.9239
158,-35.9239
159,-35.9239
160,-35.9239
161,-35.9239
162,-35.9239
163,-35.9239
164,-35.9239
165,-35.9239
166,-35.9239
167,-35.9239
168,-35.9239
169,-35.9239
170,-35.9239
171,-35.9239
172,-35.9239
173,-35.9239
174,-35.9239
175,-35.9239
176,-35.9239
177,-35.9239
178,-35.9239
179,-35.9239
180,-35.9239
181,-35.9239
182,-35.9239
183,-35.9239
184,-35.9239
185,-35.9239
186,-35.9239
187,-35.9239
188,-35.9239
189,-35.9239
190,-35.9239
191,-35.9239
192,-35.9239
193,-35.9239
194,-35.9239
195,-35.9239
196,-35.9239
197,-35.9239
198,-35.9239
199,-35.9239
200,-35.9239
201,-35.9239
202,-35.9239
203,-35.9239
204,-35.9239
205,-35.9239
206,-35.9239
207,-35.9239
208,-35.9239
209,-35.9239
210,-35.9239
211,-35.9239
212,-35.9239
213,-35.9239
214,-35.9239
215,-35.9239
216,-35.9239
217,-35.9239
218,-35.9239
219,-35.9239
220,-35.9239
221,-35.9239
222,-35.9239
223,-35.9239
224,-35.9239
225,-35.9239
226,-35.9239
227,-35.9239
228,-35.9239
229,-35.9239
230,-35.9239
231,-35.9239
232,-35.9239
233,-35.9239
234,-35.9239
235,-35.9239
236,-35.9239
237,-35.9239
238,-35.9239
239,-35.9239
240,-35.9239
241,-35.9239
242,-35.9239
243,-29.6081105263158
244,-18.0291631578947
245,-15.9239
246,-15.9239
247,-15.9239
248,-15.9239
249,-15.9239
250,-15.9239
251,-15.9239
252,-15.9239
253,-15.9239
254,-15.9239
255,-15.9239
256,-15.9239
257,-15.9239
258,-15.9239
259,-15.9239
260,-15.9239
261,-15.9239
262,-8.70167777777778
263,8.668485
264,14.13045
265,13.772897368421
266,-5.5706575
267,-30.97825
268,-31.7934710526316
269,-32.33695
270,-32.33695
271,-32.33695
272,-32.33695
273,-32.33695
274,-32.33695
275,-32.33695
